month_start,persona,initial_subscription_group,segment_level,revenue_type,prior_revenue,dropped_prior_revenue,one_month_gross_revenue_dropout_pct
2025-12-01,Cleaning_CallCenters,free,persona_x_initial_plan,Banking fees,236.00000000000000000000,,
2025-12-01,Cleaning_CallCenters,free,persona_x_initial_plan,Deposit interest,7.75075174575342400018,,
2025-12-01,Cleaning_CallCenters,free,persona_x_initial_plan,Interchange,0.26280387577980180000,,
2025-12-01,Cleaning_CallCenters,free,persona_x_initial_plan,Subscription,0.00000000000000000000,,
2025-12-01,Cleaning_CallCenters,free,persona_x_initial_plan,Total revenue,244.01355562153322580018,,
2025-12-01,Cleaning_CallCenters,plus,persona_x_initial_plan,Banking fees,0.00000000000000000000,,
2025-12-01,Cleaning_CallCenters,plus,persona_x_initial_plan,Deposit interest,0.11105704109589042140,,
2025-12-01,Cleaning_CallCenters,plus,persona_x_initial_plan,Interchange,10.32518684829021900000,,
2025-12-01,Cleaning_CallCenters,plus,persona_x_initial_plan,Subscription,0.00000000000000000000,,
2025-12-01,Cleaning_CallCenters,plus,persona_x_initial_plan,Total revenue,10.43624388938610942140,,
2025-12-01,Cleaning_CallCenters,start,persona_x_initial_plan,Banking fees,138.00000000000000000000,,
2025-12-01,Cleaning_CallCenters,start,persona_x_initial_plan,Deposit interest,31.12791302684931836600,,
2025-12-01,Cleaning_CallCenters,start,persona_x_initial_plan,Interchange,64.80577576941355350000,,
2025-12-01,Cleaning_CallCenters,start,persona_x_initial_plan,Subscription,53.00000000000000000000,,
2025-12-01,Cleaning_CallCenters,start,persona_x_initial_plan,Total revenue,286.93368879626287186600,,
2025-12-01,Consultant,business,persona_x_initial_plan,Banking fees,0.00000000000000000000,0.00000000000000000000,
2025-12-01,Consultant,business,persona_x_initial_plan,Deposit interest,10.27220565479452052025,0.68794630136986300000,6.7
2025-12-01,Consultant,business,persona_x_initial_plan,Interchange,85.49312023995510400000,0.00000000000000000000,0.0
2025-12-01,Consultant,business,persona_x_initial_plan,Subscription,240.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,Consultant,business,persona_x_initial_plan,Total revenue,335.76532589474962452025,0.68794630136986300000,0.2
2025-12-01,Consultant,free,persona_x_initial_plan,Banking fees,3540.80000000000000000000,0.00000000000000000000,0.0
2025-12-01,Consultant,free,persona_x_initial_plan,Deposit interest,2422.09452297589051592727,5.54947800547945202200,0.23
2025-12-01,Consultant,free,persona_x_initial_plan,Interchange,1076.45055508131564677700,7.50144307661362620000,0.7
2025-12-01,Consultant,free,persona_x_initial_plan,Subscription,2.86000000000000000000,0.00000000000000000000,0.0
2025-12-01,Consultant,free,persona_x_initial_plan,Total revenue,7042.20507805720616270427,13.05092108209307822200,0.19
2025-12-01,Consultant,plus,persona_x_initial_plan,Banking fees,512.00000000000000000000,,
2025-12-01,Consultant,plus,persona_x_initial_plan,Deposit interest,562.33464765424656099720,,
2025-12-01,Consultant,plus,persona_x_initial_plan,Interchange,1290.75361388115273928400,,
2025-12-01,Consultant,plus,persona_x_initial_plan,Subscription,609.15789170399999800000,,
2025-12-01,Consultant,plus,persona_x_initial_plan,Total revenue,2974.24615323939929828120,,
2025-12-01,Consultant,start,persona_x_initial_plan,Banking fees,2309.66000000000000000000,0.00000000000000000000,0.0
2025-12-01,Consultant,start,persona_x_initial_plan,Deposit interest,2752.15092484712333186251,1.57289758904109612181,0.06
2025-12-01,Consultant,start,persona_x_initial_plan,Interchange,2036.08960836184243440800,0.00000000000000000000,0.0
2025-12-01,Consultant,start,persona_x_initial_plan,Subscription,1947.09586206900000000000,42.00000000000000000000,2.16
2025-12-01,Consultant,start,persona_x_initial_plan,Total revenue,9044.99639527796576627051,43.57289758904109612181,0.48
2025-12-01,Developer_IT,business,persona_x_initial_plan,Banking fees,0.00000000000000000000,0.00000000000000000000,
2025-12-01,Developer_IT,business,persona_x_initial_plan,Deposit interest,15.66935465260273909300,5.50331420054794500000,35.12
2025-12-01,Developer_IT,business,persona_x_initial_plan,Interchange,1351.03360985738455880000,1349.71807026989560000000,99.9
2025-12-01,Developer_IT,business,persona_x_initial_plan,Subscription,320.00000000000000000000,80.00000000000000000000,25.0
2025-12-01,Developer_IT,business,persona_x_initial_plan,Total revenue,1686.70296450998729789300,1435.22138447044354500000,85.09
2025-12-01,Developer_IT,free,persona_x_initial_plan,Banking fees,2282.40000000000000040000,0.00000000000000000000,0.0
2025-12-01,Developer_IT,free,persona_x_initial_plan,Deposit interest,662.45278086684937124455,10.86084657972602559400,1.64
2025-12-01,Developer_IT,free,persona_x_initial_plan,Interchange,388.91348878975050834300,0.00000000000000000000,0.0
2025-12-01,Developer_IT,free,persona_x_initial_plan,Subscription,20.84000000000000000000,0.00000000000000000000,0.0
2025-12-01,Developer_IT,free,persona_x_initial_plan,Total revenue,3354.60626965659987998755,10.86084657972602559400,0.32
2025-12-01,Developer_IT,plus,persona_x_initial_plan,Banking fees,147.76000000000000000000,,
2025-12-01,Developer_IT,plus,persona_x_initial_plan,Deposit interest,439.00947821534254131660,,
2025-12-01,Developer_IT,plus,persona_x_initial_plan,Interchange,560.43111730859450673000,,
2025-12-01,Developer_IT,plus,persona_x_initial_plan,Subscription,388.23333333300000000000,,
2025-12-01,Developer_IT,plus,persona_x_initial_plan,Total revenue,1535.43392885693704804660,,
2025-12-01,Developer_IT,start,persona_x_initial_plan,Banking fees,2074.74000000000000000000,118.00000000000000000000,5.69
2025-12-01,Developer_IT,start,persona_x_initial_plan,Deposit interest,665.65912911561647478662,0.80961392876712322500,0.12
2025-12-01,Developer_IT,start,persona_x_initial_plan,Interchange,791.70741684665585351600,60.04649193681589700000,7.58
2025-12-01,Developer_IT,start,persona_x_initial_plan,Subscription,1106.08064516100000000000,11.00000000000000000000,0.99
2025-12-01,Developer_IT,start,persona_x_initial_plan,Total revenue,4638.18719112327232830262,189.85610586558302022500,4.09
2025-12-01,Media_Publishing,business,persona_x_initial_plan,Banking fees,138.00000000000000000000,,
2025-12-01,Media_Publishing,business,persona_x_initial_plan,Deposit interest,0.06950756164383561900,,
2025-12-01,Media_Publishing,business,persona_x_initial_plan,Interchange,0.00000000000000000000,,
2025-12-01,Media_Publishing,business,persona_x_initial_plan,Subscription,0.00000000000000000000,,
2025-12-01,Media_Publishing,business,persona_x_initial_plan,Total revenue,138.06950756164383561900,,
2025-12-01,Media_Publishing,free,persona_x_initial_plan,Banking fees,528.00000000000000000000,,
2025-12-01,Media_Publishing,free,persona_x_initial_plan,Deposit interest,85.17091275835616441940,,
2025-12-01,Media_Publishing,free,persona_x_initial_plan,Interchange,174.80151671493779844000,,
2025-12-01,Media_Publishing,free,persona_x_initial_plan,Subscription,2.62000000000000000000,,
2025-12-01,Media_Publishing,free,persona_x_initial_plan,Total revenue,790.59242947329396285940,,
2025-12-01,Media_Publishing,plus,persona_x_initial_plan,Banking fees,0.00000000000000000000,0.00000000000000000000,
2025-12-01,Media_Publishing,plus,persona_x_initial_plan,Deposit interest,65.19727614849316790300,0.47461680054794525000,0.73
2025-12-01,Media_Publishing,plus,persona_x_initial_plan,Interchange,219.60826701074754000000,0.00000000000000000000,0.0
2025-12-01,Media_Publishing,plus,persona_x_initial_plan,Subscription,25.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,Media_Publishing,plus,persona_x_initial_plan,Total revenue,309.80554315924070790300,0.47461680054794525000,0.15
2025-12-01,Media_Publishing,start,persona_x_initial_plan,Banking fees,774.66000000000000000000,0.00000000000000000000,0.0
2025-12-01,Media_Publishing,start,persona_x_initial_plan,Deposit interest,1033.55755064000009230040,0.22385534246575340000,0.02
2025-12-01,Media_Publishing,start,persona_x_initial_plan,Interchange,727.68460616415073427200,0.00000000000000000000,0.0
2025-12-01,Media_Publishing,start,persona_x_initial_plan,Subscription,367.09548387200000000000,11.00000000000000000000,3.0
2025-12-01,Media_Publishing,start,persona_x_initial_plan,Total revenue,2902.99764067615082657240,11.22385534246575340000,0.39
2025-12-01,Medical_Professionals,free,persona_x_initial_plan,Banking fees,4.00000000000000000000,,
2025-12-01,Medical_Professionals,free,persona_x_initial_plan,Deposit interest,71.56383258684931247000,,
2025-12-01,Medical_Professionals,free,persona_x_initial_plan,Interchange,8.50881716189164190000,,
2025-12-01,Medical_Professionals,free,persona_x_initial_plan,Subscription,0.00000000000000000000,,
2025-12-01,Medical_Professionals,free,persona_x_initial_plan,Total revenue,84.07264974874095437000,,
2025-12-01,Medical_Professionals,plus,persona_x_initial_plan,Banking fees,0.00000000000000000000,,
2025-12-01,Medical_Professionals,plus,persona_x_initial_plan,Deposit interest,8.34178751561643850000,,
2025-12-01,Medical_Professionals,plus,persona_x_initial_plan,Interchange,5.08483562845228220000,,
2025-12-01,Medical_Professionals,plus,persona_x_initial_plan,Subscription,25.00000000000000000000,,
2025-12-01,Medical_Professionals,plus,persona_x_initial_plan,Total revenue,38.42662314406872070000,,
2025-12-01,Medical_Professionals,start,persona_x_initial_plan,Banking fees,0.00000000000000000000,,
2025-12-01,Medical_Professionals,start,persona_x_initial_plan,Deposit interest,116.91072620383562265200,,
2025-12-01,Medical_Professionals,start,persona_x_initial_plan,Interchange,77.28856671156018927000,,
2025-12-01,Medical_Professionals,start,persona_x_initial_plan,Subscription,152.58064516100000000000,,
2025-12-01,Medical_Professionals,start,persona_x_initial_plan,Total revenue,346.77993807639581192200,,
2025-12-01,Others,business,persona_x_initial_plan,Banking fees,8.00000000000000000000,,
2025-12-01,Others,business,persona_x_initial_plan,Deposit interest,248.49550270082194136970,,
2025-12-01,Others,business,persona_x_initial_plan,Interchange,407.30334201830114720000,,
2025-12-01,Others,business,persona_x_initial_plan,Subscription,560.00000000000000000000,,
2025-12-01,Others,business,persona_x_initial_plan,Total revenue,1223.79884471912308856970,,
2025-12-01,Others,free,persona_x_initial_plan,Banking fees,1070.80000000000000000000,0.00000000000000000000,0.0
2025-12-01,Others,free,persona_x_initial_plan,Deposit interest,522.86903722356165910808,1.84943410082191799549,0.35
2025-12-01,Others,free,persona_x_initial_plan,Interchange,827.77227404587548550227,18.68808145920864970000,2.26
2025-12-01,Others,free,persona_x_initial_plan,Subscription,19.94000000000000000000,0.00000000000000000000,0.0
2025-12-01,Others,free,persona_x_initial_plan,Total revenue,2441.38131126943714461035,20.53751556003056769549,0.84
2025-12-01,Others,plus,persona_x_initial_plan,Banking fees,148.49999999999999994000,0.00000000000000000000,0.0
2025-12-01,Others,plus,persona_x_initial_plan,Deposit interest,247.01934433972603106870,3.02473388767123297002,1.22
2025-12-01,Others,plus,persona_x_initial_plan,Interchange,1300.66776603194586270330,122.97239873229205600000,9.45
2025-12-01,Others,plus,persona_x_initial_plan,Subscription,938.05053763400000000000,50.00000000000000000000,5.33
2025-12-01,Others,plus,persona_x_initial_plan,Total revenue,2634.23764800567189371200,175.99713261996328897002,6.68
2025-12-01,Others,start,persona_x_initial_plan,Banking fees,1423.82000000000000000000,0.00000000000000000000,0.0
2025-12-01,Others,start,persona_x_initial_plan,Deposit interest,710.35333051780823913292,1.41537316164383563490,0.2
2025-12-01,Others,start,persona_x_initial_plan,Interchange,2292.64467721685327156900,246.29037407703736040000,10.74
2025-12-01,Others,start,persona_x_initial_plan,Subscription,1628.48387096700000000000,42.00000000000000000000,2.58
2025-12-01,Others,start,persona_x_initial_plan,Total revenue,6055.30187870166151070192,289.70574723868119603490,4.78
2025-12-01,Professeur,business,persona_x_initial_plan,Banking fees,,,
2025-12-01,Professeur,business,persona_x_initial_plan,Deposit interest,,,
2025-12-01,Professeur,business,persona_x_initial_plan,Interchange,,,
2025-12-01,Professeur,business,persona_x_initial_plan,Subscription,,,
2025-12-01,Professeur,business,persona_x_initial_plan,Total revenue,,,
2025-12-01,Professeur,free,persona_x_initial_plan,Banking fees,264.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,Professeur,free,persona_x_initial_plan,Deposit interest,69.18886500273972950213,2.74957424657534327702,3.97
2025-12-01,Professeur,free,persona_x_initial_plan,Interchange,89.59655113952456387000,0.00000000000000000000,0.0
2025-12-01,Professeur,free,persona_x_initial_plan,Subscription,12.38384615400000000000,0.00000000000000000000,0.0
2025-12-01,Professeur,free,persona_x_initial_plan,Total revenue,435.16926229626429337213,2.74957424657534327702,0.63
2025-12-01,Professeur,plus,persona_x_initial_plan,Banking fees,0.00000000000000000000,0.00000000000000000000,
2025-12-01,Professeur,plus,persona_x_initial_plan,Deposit interest,10.83409260438356375587,0.03911150684931507400,0.36
2025-12-01,Professeur,plus,persona_x_initial_plan,Interchange,11.98417126147412382000,4.81399386817389540000,40.17
2025-12-01,Professeur,plus,persona_x_initial_plan,Subscription,25.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,Professeur,plus,persona_x_initial_plan,Total revenue,47.81826386585768757587,4.85310537502321047400,10.15
2025-12-01,Professeur,start,persona_x_initial_plan,Banking fees,257.54000000000000000000,0.00000000000000000000,0.0
2025-12-01,Professeur,start,persona_x_initial_plan,Deposit interest,160.11503285863013417640,0.05539879452054795300,0.03
2025-12-01,Professeur,start,persona_x_initial_plan,Interchange,533.35945242271454301000,10.73188633025663600000,2.01
2025-12-01,Professeur,start,persona_x_initial_plan,Subscription,278.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,Professeur,start,persona_x_initial_plan,Total revenue,1229.01448528134467718640,10.78728512477718395300,0.88
2025-12-01,Repair,business,persona_x_initial_plan,Banking fees,,,
2025-12-01,Repair,business,persona_x_initial_plan,Deposit interest,,,
2025-12-01,Repair,business,persona_x_initial_plan,Interchange,,,
2025-12-01,Repair,business,persona_x_initial_plan,Subscription,,,
2025-12-01,Repair,business,persona_x_initial_plan,Total revenue,,,
2025-12-01,Repair,free,persona_x_initial_plan,Banking fees,4.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,Repair,free,persona_x_initial_plan,Deposit interest,3.60670242630136947363,0.00157910136986301413,0.04
2025-12-01,Repair,free,persona_x_initial_plan,Interchange,11.67485249757425556000,0.00000000000000000000,0.0
2025-12-01,Repair,free,persona_x_initial_plan,Subscription,0.00000000000000000000,0.00000000000000000000,
2025-12-01,Repair,free,persona_x_initial_plan,Total revenue,19.28155492387562503363,0.00157910136986301413,0.01
2025-12-01,Repair,plus,persona_x_initial_plan,Banking fees,0.00000000000000000000,,
2025-12-01,Repair,plus,persona_x_initial_plan,Deposit interest,0.15667021698630137000,,
2025-12-01,Repair,plus,persona_x_initial_plan,Interchange,12.57056988296976000000,,
2025-12-01,Repair,plus,persona_x_initial_plan,Subscription,25.00000000000000000000,,
2025-12-01,Repair,plus,persona_x_initial_plan,Total revenue,37.72724009995606137000,,
2025-12-01,Repair,start,persona_x_initial_plan,Banking fees,118.00000000000000000000,,
2025-12-01,Repair,start,persona_x_initial_plan,Deposit interest,36.06276365808219807500,,
2025-12-01,Repair,start,persona_x_initial_plan,Interchange,28.00278391039314193000,,
2025-12-01,Repair,start,persona_x_initial_plan,Subscription,55.00000000000000000000,,
2025-12-01,Repair,start,persona_x_initial_plan,Total revenue,237.06554756847534000500,,
2025-12-01,Repair_Installation,business,persona_x_initial_plan,Banking fees,,,
2025-12-01,Repair_Installation,business,persona_x_initial_plan,Deposit interest,,,
2025-12-01,Repair_Installation,business,persona_x_initial_plan,Interchange,,,
2025-12-01,Repair_Installation,business,persona_x_initial_plan,Subscription,,,
2025-12-01,Repair_Installation,business,persona_x_initial_plan,Total revenue,,,
2025-12-01,Repair_Installation,free,persona_x_initial_plan,Banking fees,138.00000000000000000000,,
2025-12-01,Repair_Installation,free,persona_x_initial_plan,Deposit interest,10.13449985315068584600,,
2025-12-01,Repair_Installation,free,persona_x_initial_plan,Interchange,0.60137354978973812000,,
2025-12-01,Repair_Installation,free,persona_x_initial_plan,Subscription,0.00000000000000000000,,
2025-12-01,Repair_Installation,free,persona_x_initial_plan,Total revenue,148.73587340294042396600,,
2025-12-01,Repair_Installation,plus,persona_x_initial_plan,Banking fees,0.00000000000000000000,,
2025-12-01,Repair_Installation,plus,persona_x_initial_plan,Deposit interest,0.65202812547945210000,,
2025-12-01,Repair_Installation,plus,persona_x_initial_plan,Interchange,1.76501459391740580000,,
2025-12-01,Repair_Installation,plus,persona_x_initial_plan,Subscription,0.00000000000000000000,,
2025-12-01,Repair_Installation,plus,persona_x_initial_plan,Total revenue,2.41704271939685790000,,
2025-12-01,Repair_Installation,start,persona_x_initial_plan,Banking fees,0.00000000000000000000,,
2025-12-01,Repair_Installation,start,persona_x_initial_plan,Deposit interest,23.59520986136986130000,,
2025-12-01,Repair_Installation,start,persona_x_initial_plan,Interchange,73.21536000507157400000,,
2025-12-01,Repair_Installation,start,persona_x_initial_plan,Subscription,26.00000000000000000000,,
2025-12-01,Repair_Installation,start,persona_x_initial_plan,Total revenue,122.81056986644143530000,,
2025-12-01,Restauration,business,persona_x_initial_plan,Banking fees,,,
2025-12-01,Restauration,business,persona_x_initial_plan,Deposit interest,,,
2025-12-01,Restauration,business,persona_x_initial_plan,Interchange,,,
2025-12-01,Restauration,business,persona_x_initial_plan,Subscription,,,
2025-12-01,Restauration,business,persona_x_initial_plan,Total revenue,,,
2025-12-01,Restauration,free,persona_x_initial_plan,Banking fees,264.81999999999999940000,4.00000000000000000000,1.51
2025-12-01,Restauration,free,persona_x_initial_plan,Deposit interest,107.63236886958903961320,0.39264976712328767300,0.36
2025-12-01,Restauration,free,persona_x_initial_plan,Interchange,250.71617307125353894000,4.48884396654420590000,1.79
2025-12-01,Restauration,free,persona_x_initial_plan,Subscription,0.00000000000000000000,0.00000000000000000000,
2025-12-01,Restauration,free,persona_x_initial_plan,Total revenue,623.16854194084257795320,8.88149373366749357300,1.43
2025-12-01,Restauration,plus,persona_x_initial_plan,Banking fees,140.00000000000000000000,,
2025-12-01,Restauration,plus,persona_x_initial_plan,Deposit interest,146.92474121808220540360,,
2025-12-01,Restauration,plus,persona_x_initial_plan,Interchange,508.43922342802142478000,,
2025-12-01,Restauration,plus,persona_x_initial_plan,Subscription,203.23333333300000000000,,
2025-12-01,Restauration,plus,persona_x_initial_plan,Total revenue,998.59729797910363018360,,
2025-12-01,Restauration,start,persona_x_initial_plan,Banking fees,908.00000000000000000000,,
2025-12-01,Restauration,start,persona_x_initial_plan,Deposit interest,56.43408411342465744400,,
2025-12-01,Restauration,start,persona_x_initial_plan,Interchange,294.28903820188273230000,,
2025-12-01,Restauration,start,persona_x_initial_plan,Subscription,255.61032258100000000000,,
2025-12-01,Restauration,start,persona_x_initial_plan,Total revenue,1514.33344489630738974400,,
2025-12-01,Retail,business,persona_x_initial_plan,Banking fees,0.00000000000000000000,,
2025-12-01,Retail,business,persona_x_initial_plan,Deposit interest,16.82550205315068480000,,
2025-12-01,Retail,business,persona_x_initial_plan,Interchange,68.41585180265709410000,,
2025-12-01,Retail,business,persona_x_initial_plan,Subscription,80.00000000000000000000,,
2025-12-01,Retail,business,persona_x_initial_plan,Total revenue,165.24135385580777890000,,
2025-12-01,Retail,free,persona_x_initial_plan,Banking fees,2015.64000000000000040000,0.00000000000000000000,0.0
2025-12-01,Retail,free,persona_x_initial_plan,Deposit interest,272.07021566630136603825,2.87679652000000003861,1.06
2025-12-01,Retail,free,persona_x_initial_plan,Interchange,949.96825681975912525900,9.35269019227127860000,0.98
2025-12-01,Retail,free,persona_x_initial_plan,Subscription,15.04730769200000000000,0.00000000000000000000,0.0
2025-12-01,Retail,free,persona_x_initial_plan,Total revenue,3252.72578017806049169725,12.22948671227127863861,0.38
2025-12-01,Retail,plus,persona_x_initial_plan,Banking fees,8.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,Retail,plus,persona_x_initial_plan,Deposit interest,362.48908971999999625153,9.03162246575342400000,2.49
2025-12-01,Retail,plus,persona_x_initial_plan,Interchange,1755.02219296101890986000,0.00000000000000000000,0.0
2025-12-01,Retail,plus,persona_x_initial_plan,Subscription,841.25161290200000000000,50.00000000000000000000,5.94
2025-12-01,Retail,plus,persona_x_initial_plan,Total revenue,2966.76289558301890611153,59.03162246575342400000,1.99
2025-12-01,Retail,start,persona_x_initial_plan,Banking fees,3707.62000000000000000000,0.00000000000000000000,0.0
2025-12-01,Retail,start,persona_x_initial_plan,Deposit interest,854.25767362739735316721,15.07295867561643613690,1.76
2025-12-01,Retail,start,persona_x_initial_plan,Interchange,1832.10624269097746303000,33.56727155946746764000,1.83
2025-12-01,Retail,start,persona_x_initial_plan,Subscription,1511.59139784800000000000,31.00000000000000000000,2.05
2025-12-01,Retail,start,persona_x_initial_plan,Total revenue,7905.57531416637481619721,79.64023023508390377690,1.01
2025-12-01,Wholesale,business,persona_x_initial_plan,Banking fees,0.00000000000000000000,,
2025-12-01,Wholesale,business,persona_x_initial_plan,Deposit interest,11.95057124657534317100,,
2025-12-01,Wholesale,business,persona_x_initial_plan,Interchange,124.44389075271549840000,,
2025-12-01,Wholesale,business,persona_x_initial_plan,Subscription,240.00000000000000000000,,
2025-12-01,Wholesale,business,persona_x_initial_plan,Total revenue,376.39446199929084157100,,
2025-12-01,Wholesale,free,persona_x_initial_plan,Banking fees,288.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,Wholesale,free,persona_x_initial_plan,Deposit interest,182.85777853424653211230,0.00343189479452054830,0.0
2025-12-01,Wholesale,free,persona_x_initial_plan,Interchange,40.45669962616170550000,0.00000000000000000000,0.0
2025-12-01,Wholesale,free,persona_x_initial_plan,Subscription,0.00000000000000000000,0.00000000000000000000,
2025-12-01,Wholesale,free,persona_x_initial_plan,Total revenue,511.31447816040823761230,0.00343189479452054830,0.0
2025-12-01,Wholesale,plus,persona_x_initial_plan,Banking fees,276.00000000000000000000,,
2025-12-01,Wholesale,plus,persona_x_initial_plan,Deposit interest,50.79258866520547829300,,
2025-12-01,Wholesale,plus,persona_x_initial_plan,Interchange,268.52873669828488571700,,
2025-12-01,Wholesale,plus,persona_x_initial_plan,Subscription,191.29032258100000000000,,
2025-12-01,Wholesale,plus,persona_x_initial_plan,Total revenue,786.61164794449036401000,,
2025-12-01,Wholesale,start,persona_x_initial_plan,Banking fees,282.00000000000000000000,0.00000000000000000000,0.0
2025-12-01,Wholesale,start,persona_x_initial_plan,Deposit interest,302.01304865479456420017,1.55965096383561651090,0.52
2025-12-01,Wholesale,start,persona_x_initial_plan,Interchange,502.51482202686109667000,0.26210492930166407000,0.05
2025-12-01,Wholesale,start,persona_x_initial_plan,Subscription,175.83870967700000000000,22.00000000000000000000,12.51
2025-12-01,Wholesale,start,persona_x_initial_plan,Total revenue,1262.36658035865566087017,23.82175589313728058090,1.89
2026-01-01,ALL,business,initial_plan,Banking fees,140.00000000000000000000,0.00000000000000000000,0.0
2026-01-01,ALL,business,initial_plan,Deposit interest,1169.10851652712375781967,89.66665038684935723520,7.67
2026-01-01,ALL,business,initial_plan,Interchange,7408.26479430527341456000,3949.23667829671023300000,53.31
2026-01-01,ALL,business,initial_plan,Subscription,6236.81250000000000000000,480.00000000000000000000,7.7
2026-01-01,ALL,business,initial_plan,Total revenue,14954.18581083239717237967,4518.90332868355959023520,30.22
2026-01-01,ALL,free,initial_plan,Banking fees,14486.87999999999999360000,759.51999999999999740000,5.24
2026-01-01,ALL,free,initial_plan,Deposit interest,21418.11204932274925935249,233.89682087561659535031,1.09
2026-01-01,ALL,free,initial_plan,Interchange,14922.23346675031468615600,976.09967419397443212000,6.54
2026-01-01,ALL,free,initial_plan,Subscription,509.07288793099999900000,12.48000000000000000000,2.45
2026-01-01,ALL,free,initial_plan,Total revenue,51336.29840400406393810849,1981.99649506959102487031,3.86
2026-01-01,ALL,plus,initial_plan,Banking fees,3890.99999999999999814000,120.66000000000000014000,3.1
2026-01-01,ALL,plus,initial_plan,Deposit interest,11059.18006424877159471356,160.94033971397273326215,1.46
2026-01-01,ALL,plus,initial_plan,Interchange,30740.13613697111987122500,1339.08166925278285127600,4.36
2026-01-01,ALL,plus,initial_plan,Subscription,14198.55783332800000000000,470.00000000000000000000,3.31
2026-01-01,ALL,plus,initial_plan,Total revenue,59888.87403454789146407856,2090.68200896675558467815,3.49
2026-01-01,ALL,start,initial_plan,Banking fees,12397.75999999999999910000,177.33999999999999810000,1.43
2026-01-01,ALL,start,initial_plan,Deposit interest,24746.75604586138124288590,143.32728128438370843249,0.58
2026-01-01,ALL,start,initial_plan,Interchange,38058.09120635985559923648,363.55738901597957551500,0.96
2026-01-01,ALL,start,initial_plan,Subscription,21715.42529551900000100000,640.43750000000000000000,2.95
2026-01-01,ALL,start,initial_plan,Total revenue,96918.03254774023684222238,1324.66217030036328204749,1.37
2026-01-01,ALL,ALL,overall,Banking fees,30915.63999999999999084000,1057.51999999999999564000,3.42
2026-01-01,ALL,ALL,overall,Deposit interest,58393.15667596002585477162,627.83109226082239428015,1.08
2026-01-01,ALL,ALL,overall,Interchange,91128.72560438656357117748,6627.97541075944709191100,7.27
2026-01-01,ALL,ALL,overall,Subscription,42659.86851677800000000000,1602.91750000000000000000,3.76
2026-01-01,ALL,ALL,overall,Total revenue,223097.39079712458941678910,9916.24400302026948183115,4.44
2026-01-01,Automobile_Trade_Repair,ALL,persona,Banking fees,827.18000000000000050000,32.00000000000000000000,3.87
2026-01-01,Automobile_Trade_Repair,ALL,persona,Deposit interest,1824.73753124657613644438,69.03514174410964185440,3.78
2026-01-01,Automobile_Trade_Repair,ALL,persona,Interchange,5944.28661111220401653100,38.39362225419898400000,0.65
2026-01-01,Automobile_Trade_Repair,ALL,persona,Subscription,2613.59833333299999900000,80.00000000000000000000,3.06
2026-01-01,Automobile_Trade_Repair,ALL,persona,Total revenue,11209.80247569178015247538,219.42876399830862585440,1.96
2026-01-01,BTP,ALL,persona,Banking fees,3799.03999999999999150000,132.45999999999999550000,3.49
2026-01-01,BTP,ALL,persona,Deposit interest,21668.88144595124372450774,144.20898397424669168373,0.67
2026-01-01,BTP,ALL,persona,Interchange,23986.56905134371809322300,721.47899613502562734000,3.01
2026-01-01,BTP,ALL,persona,Subscription,9923.69000000000000100000,393.00000000000000000000,3.96
2026-01-01,BTP,ALL,persona,Total revenue,59378.18049729496181023074,1391.14798010927231452373,2.34
2026-01-01,Bankers_Insurance,ALL,persona,Banking fees,1482.64000000000000000000,138.00000000000000000000,9.31
2026-01-01,Bankers_Insurance,ALL,persona,Deposit interest,1446.78514380876782963874,2.35410318356164481878,0.16
2026-01-01,Bankers_Insurance,ALL,persona,Interchange,1135.16984088363900310000,0.00000000000000000000,0.0
2026-01-01,Bankers_Insurance,ALL,persona,Subscription,220.96925000000000000000,0.00000000000000000000,0.0
2026-01-01,Bankers_Insurance,ALL,persona,Total revenue,4285.56423469240683273874,140.35410318356164481878,3.28
2026-01-01,Bikers_Drivers,ALL,persona,Banking fees,1359.39999999999999954000,39.06000000000000014000,2.87
2026-01-01,Bikers_Drivers,ALL,persona,Deposit interest,1087.70068168712378284857,73.56473325479457300624,6.76
2026-01-01,Bikers_Drivers,ALL,persona,Interchange,5625.19510084654090328648,900.95101458482659130000,16.02
2026-01-01,Bikers_Drivers,ALL,persona,Subscription,2924.42333333300000000000,346.48000000000000000000,11.85
2026-01-01,Bikers_Drivers,ALL,persona,Total revenue,10996.71911586666468567505,1360.05574783962116444624,12.37
2026-01-01,Cleaning_CallCenters,ALL,persona,Banking fees,122.00000000000000000000,0.00000000000000000000,0.0
2026-01-01,Cleaning_CallCenters,ALL,persona,Deposit interest,292.16805940712333285620,0.40881242739726043000,0.14
2026-01-01,Cleaning_CallCenters,ALL,persona,Interchange,485.23541055545452314000,40.11922937724229100000,8.27
2026-01-01,Cleaning_CallCenters,ALL,persona,Subscription,308.00000000000000000000,0.00000000000000000000,0.0
2026-01-01,Cleaning_CallCenters,ALL,persona,Total revenue,1207.40346996257785599620,40.52804180463955143000,3.36
2026-01-01,Consultant,ALL,persona,Banking fees,5898.94000000000000130000,268.00000000000000000000,4.54
