month_start,persona,initial_subscription_group,segment_level,prior_revenue_companies,retained_revenue_companies,revenue_company_dropouts,new_revenue_companies,reactivated_revenue_companies,prior_subscription_revenue,prior_interchange_revenue,prior_banking_fees,prior_deposit_interest_revenue,prior_total_revenue,dropped_prior_subscription_revenue,dropped_prior_interchange_revenue,dropped_prior_banking_fees,dropped_prior_deposit_interest_revenue,dropped_prior_total_revenue,one_month_revenue_company_dropout_pct,one_month_gross_revenue_dropout_pct
2025-11-01,ALL,business,initial_plan,28,25,3,50,0,0.00000000000000000000,1219.45155582925844833000,398.00000000000000000000,185.02885769369861670951,1802.48041352295706503951,0.00000000000000000000,436.16156492177549000000,4.00000000000000000000,3.88982992876712270000,444.05139485054261270000,10.71,24.64
2025-11-01,ALL,free,initial_plan,408,391,17,921,0,0.00000000000000000000,2284.29594601270553887600,7688.00000000000000000000,1159.89368328273968996608,11132.18962929544522884208,0.00000000000000000000,318.85442769954908614000,500.00000000000000000000,10.63402746904109539920,829.48845516859018153920,4.17,7.45
2025-11-01,ALL,plus,initial_plan,210,199,11,361,0,146.30208333200000000000,3487.93497582367831999000,4306.68000000000000000000,665.78803301863010842483,8606.70509217430842841483,0.00000000000000000000,317.61315387485923080000,0.00000000000000000000,4.83098832273972623800,322.44414219759895703800,5.24,3.75
2025-11-01,ALL,start,initial_plan,547,537,10,1094,0,444.70900537700000000000,4839.88583439878039110400,6779.06000000000000000000,1999.85228985534244199101,14063.50712963112283309501,9.62500000000000000000,22.44780734497440772000,118.00000000000000000000,5.65393060493150741772,155.72673794990591513772,1.83,1.11
2025-11-01,ALL,ALL,overall,1193,1152,41,2426,0,591.01108870900000000000,11831.56831206442269830000,19171.74000000000000000000,4010.56286385041085709143,35604.88226462383355539143,9.62500000000000000000,1095.07695384115821466000,622.00000000000000000000,25.00877632547945175492,1751.71073016663766641492,3.44,4.92
2025-11-01,Automobile_Trade_Repair,ALL,persona,53,53,0,93,0,16.87500000000000000000,2482.76418829728949583000,840.00000000000000000000,146.87505948438355842006,3486.51424778167305425006,,,,,,0.0,
2025-11-01,BTP,ALL,persona,239,228,11,450,0,72.03125000000000000000,3541.44714571629516714300,1590.00000000000000000000,1872.14339214904106296468,7075.62178786533623010768,0.00000000000000000000,544.86360859149804400000,122.00000000000000000000,12.83846229260273878530,679.70207088410078278530,4.6,9.61
2025-11-01,Bankers_Insurance,ALL,persona,15,14,1,32,0,20.46875000000000000000,252.53642193246836006000,419.06000000000000000000,27.94756988657533891220,720.01274181904369897220,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.04045945205479451600,0.04045945205479451600,6.67,0.01
2025-11-01,Bikers_Drivers,ALL,persona,99,92,7,155,0,30.46875000000000000000,1167.39876211141362225300,1666.00000000000000000000,124.13683208493150411050,2988.00434419634512636350,0.00000000000000000000,259.75490230221020084000,240.00000000000000000000,2.28003526904109604632,502.03493757125129688632,7.07,16.8
2025-11-01,Cleaning_CallCenters,ALL,persona,6,6,0,16,0,0.00000000000000000000,0.00000000000000000000,138.00000000000000000000,11.24100030520547723484,149.24100030520547723484,,,,,,0.0,
2025-11-01,Consultant,ALL,persona,202,197,5,436,0,168.32358871000000000000,807.83394392028917436100,3388.00000000000000000000,695.37149882191778081683,5059.52903145220695517783,9.62500000000000000000,6.95081122441054160000,0.00000000000000000000,0.75191998684931496520,17.32773121125985656520,2.48,0.34
2025-11-01,Developer_IT,ALL,persona,90,84,6,230,0,103.79166666600000000000,403.73032400499453243000,2618.00000000000000000000,158.77933978410959184440,3284.30133045510412427440,0.00000000000000000000,8.25724743531012530000,138.00000000000000000000,0.58163861041095895880,146.83888604572108425880,6.67,4.47
2025-11-01,Media_Publishing,ALL,persona,34,32,2,89,0,26.37500000000000000000,194.73845406206524177000,256.00000000000000000000,233.77246200821916928265,710.88591607028441105265,0.00000000000000000000,0.00000000000000000000,118.00000000000000000000,4.85823649315068550000,122.85823649315068550000,5.88,17.28
2025-11-01,Medical_Professionals,ALL,persona,14,14,0,29,0,0.00000000000000000000,7.02409007870888260000,4.00000000000000000000,14.73797814027397225943,25.76206821898285485943,,,,,,0.0,
2025-11-01,Others,ALL,persona,191,185,6,359,0,38.37500000000000000000,1564.47165264189053427300,3090.00000000000000000000,278.09799848767121263556,4970.94465112956174690856,0.00000000000000000000,128.27980979803950292000,4.00000000000000000000,2.28723737205479450330,134.56704717009429742330,3.14,2.71
2025-11-01,Professeur,ALL,persona,34,34,0,74,0,17.15625000000000000000,32.95733241993773031000,122.00000000000000000000,35.11840073863013507550,207.23198315856786538550,,,,,,0.0,
2025-11-01,Repair,ALL,persona,8,8,0,15,0,7.21875000000000000000,160.49577944514755671000,4.00000000000000000000,5.39412137863013733280,177.10865082377769404280,,,,,,0.0,
2025-11-01,Repair_Installation,ALL,persona,0,0,0,9,0,,,,,,,,,,,,
2025-11-01,Restauration,ALL,persona,28,27,1,59,0,8.75000000000000000000,224.73137415774967698000,897.34000000000000000000,86.57598201369863055890,1217.39735617144830753890,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.74163287671232880000,0.74163287671232880000,3.57,0.06
2025-11-01,Retail,ALL,persona,157,155,2,319,0,64.86458333300000000000,896.90945574952166740000,3863.34000000000000000000,251.35046619780821480562,5076.46450528032988220562,0.00000000000000000000,146.97057448968980000000,0.00000000000000000000,0.62915397260273968000,147.59972846229253968000,1.27,2.91
2025-11-01,Wholesale,ALL,persona,23,23,0,61,0,16.31250000000000000000,94.52938752665105618000,276.00000000000000000000,69.02076236931507083746,455.86264989596612701746,,,,,,0.0,
2025-11-01,Automobile_Trade_Repair,business,persona_x_initial_plan,5,5,0,5,0,0.00000000000000000000,115.10495104322153423000,0.00000000000000000000,14.43951172602739678680,129.54446276924893101680,,,,,,0.0,
2025-11-01,Automobile_Trade_Repair,free,persona_x_initial_plan,15,15,0,29,0,0.00000000000000000000,155.92155986880653430000,264.00000000000000000000,36.85969401753424962486,456.78125388634078392486,,,,,,0.0,
2025-11-01,Automobile_Trade_Repair,plus,persona_x_initial_plan,11,11,0,27,0,16.87500000000000000000,302.65077066863400030000,138.00000000000000000000,71.67619202958903548200,529.20196269822303578200,,,,,,0.0,
2025-11-01,Automobile_Trade_Repair,start,persona_x_initial_plan,22,22,0,32,0,0.00000000000000000000,1909.08690671662742700000,438.00000000000000000000,23.89966171123287652640,2370.98656842786030352640,,,,,,0.0,
2025-11-01,BTP,business,persona_x_initial_plan,8,7,1,12,0,0.00000000000000000000,669.85667136297194200000,0.00000000000000000000,74.03988364493149735000,743.89655500790343935000,0.00000000000000000000,165.55306091942072000000,0.00000000000000000000,1.95041495890410910000,167.50347587832482910000,12.5,22.52
2025-11-01,BTP,free,persona_x_initial_plan,73,69,4,146,0,0.00000000000000000000,863.72852959903144439300,540.00000000000000000000,654.23399662904107805090,2057.96252622807252244390,0.00000000000000000000,150.53319340016029000000,122.00000000000000000000,7.79800684054794456650,280.33120024070823456650,5.48,13.62
2025-11-01,BTP,plus,persona_x_initial_plan,67,63,4,94,0,5.62500000000000000000,1436.89313033541545307000,378.00000000000000000000,293.75983710739724207613,2114.27796744281269514613,0.00000000000000000000,228.77735427191703400000,0.00000000000000000000,3.04581254794520567100,231.82316681986223967100,5.97,10.96
2025-11-01,BTP,start,persona_x_initial_plan,91,89,2,198,0,66.40625000000000000000,570.96881441887632768000,672.00000000000000000000,850.10967476767124548765,2159.48473918654757316765,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.04422794520547944780,0.04422794520547944780,2.2,0.0
2025-11-01,Bankers_Insurance,business,persona_x_initial_plan,0,0,0,0,0,,,,,,,,,,,,
2025-11-01,Bankers_Insurance,free,persona_x_initial_plan,8,7,1,20,0,0.00000000000000000000,0.00000000000000000000,276.00000000000000000000,23.11712315013698272220,299.11712315013698272220,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.04045945205479451600,0.04045945205479451600,12.5,0.01
2025-11-01,Bankers_Insurance,plus,persona_x_initial_plan,0,0,0,0,0,,,,,,,,,,,,
2025-11-01,Bankers_Insurance,start,persona_x_initial_plan,7,7,0,12,0,20.46875000000000000000,252.53642193246836006000,143.06000000000000000000,4.83044673643835619000,420.89561866890671625000,,,,,,0.0,
2025-11-01,Bikers_Drivers,business,persona_x_initial_plan,5,5,0,6,0,0.00000000000000000000,87.70934475144056100000,138.00000000000000000000,71.47720615506849267970,297.18655090650905367970,,,,,,0.0,
2025-11-01,Bikers_Drivers,free,persona_x_initial_plan,35,33,2,56,0,0.00000000000000000000,222.78137949479908834000,760.00000000000000000000,18.06228800602739666702,1000.84366750082648500702,0.00000000000000000000,160.06398686407867084000,122.00000000000000000000,1.62453746684931525850,283.68852433092798609850,5.71,28.34
2025-11-01,Bikers_Drivers,plus,persona_x_initial_plan,26,23,3,32,0,16.25000000000000000000,617.12767549788502549000,118.00000000000000000000,23.78432826739725852490,775.16200376528228401490,0.00000000000000000000,84.98884021604921200000,0.00000000000000000000,0.53497007616438350920,85.52381029221359550920,11.54,11.03
2025-11-01,Bikers_Drivers,start,persona_x_initial_plan,33,31,2,61,0,14.21875000000000000000,239.78036236728894742300,650.00000000000000000000,10.81300965643835623888,914.81212202372730366188,0.00000000000000000000,14.70207522208231800000,118.00000000000000000000,0.12052772602739727862,132.82260294810971527862,6.06,14.52
2025-11-01,Cleaning_CallCenters,business,persona_x_initial_plan,0,0,0,1,0,,,,,,,,,,,,
2025-11-01,Cleaning_CallCenters,free,persona_x_initial_plan,4,4,0,5,0,0.00000000000000000000,0.00000000000000000000,138.00000000000000000000,1.62245045698630113484,139.62245045698630113484,,,,,,0.0,
2025-11-01,Cleaning_CallCenters,plus,persona_x_initial_plan,0,0,0,4,0,,,,,,,,,,,,
2025-11-01,Cleaning_CallCenters,start,persona_x_initial_plan,2,2,0,6,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,9.61854984821917610000,9.61854984821917610000,,,,,,0.0,
2025-11-01,Consultant,business,persona_x_initial_plan,2,2,0,5,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,4.81070023616438436301,4.81070023616438436301,,,,,,0.0,
2025-11-01,Consultant,free,persona_x_initial_plan,80,77,3,184,0,0.00000000000000000000,260.70444103746833117300,2062.00000000000000000000,160.75720237369861890528,2483.46164341116695007828,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.42742635945205473520,0.42742635945205473520,3.75,0.02
2025-11-01,Consultant,plus,persona_x_initial_plan,15,15,0,41,0,17.50000000000000000000,123.16442603235815640000,142.00000000000000000000,48.40949322410959713040,331.07391925646775353040,,,,,,0.0,
2025-11-01,Consultant,start,persona_x_initial_plan,105,103,2,206,0,150.82358871000000000000,423.96507685046268678800,1184.00000000000000000000,481.39410298794518041814,2240.18276854840786720614,9.62500000000000000000,6.95081122441054160000,0.00000000000000000000,0.32449362739726023000,16.90030485180780183000,1.9,0.75
